horseName,raceDate,raceNum,horseAgeInDays,jockey,trainer,weight,raceDist,postPosition,track,surface,trackCondition,raceType,purse,finishPosition,adamSpeedInMPH,dataType,adamSpeedInMPHLag1,jockeyLag1,oddsLag1,weightLag1,raceDistLag1,surfaceLag1,purseLag1,raceTypeLag1,trackConditionLag1,finishPositionLag1
MAMBA ON THREE,2022-10-30T00:00:00Z,NA,1690,RENDON JAIRO,DAVID CARLOS A,123,1210,4,GP,D,FT,AO,51000,2,39.59366501359782,train,40,CAMACHO SAMUEL JR,300,121,1100,D,51000,AO,FT,300
MAMBA ON THREE,2022-09-16T00:00:00Z,NA,1646,CAMACHO SAMUEL JR,DAVID CARLOS A,123,1210,1,GP,D,FT,AO,51000,3,39.442231075697215,train,39.59366501359782,RENDON JAIRO,300,123,1210,D,51000,AO,FT,300
MAMBA ON THREE,2022-08-27T00:00:00Z,NA,1626,CAMACHO SAMUEL JR,DAVID CARLOS A,122,1210,6,GP,D,FT,AO,43000,1,38.74452097683156,train,39.442231075697215,CAMACHO SAMUEL JR,300,123,1210,D,51000,AO,FT,300
MARKETABILITY,2021-07-19T00:00:00Z,NA,1191,CENTENO D E,HEMINGWAY IAN,118,1830,3,DEL,D,FT,C,21000,3,35.19682010514168,train,0,Other,300,0,3000,Other,0,Other,Other,300
MARKETABILITY,2021-06-12T00:00:00Z,NA,1154,Other,HEMINGWAY IAN,111,1760,5,DEL,D,FT,C,23000,1,35.749751737835155,train,35.19682010514168,CENTENO D E,300,118,1830,D,21000,C,FT,300
MARKETABILITY,2021-04-28T00:00:00Z,NA,1109,Other,HEMINGWAY IAN,118,1760,4,TAM,T,FM,CO,27000,8,36.708473539308656,train,35.749751737835155,Other,300,111,1760,D,23000,C,FT,300
MARKETABILITY,2021-04-09T00:00:00Z,NA,1090,Other,HEMINGWAY IAN,118,1540,4,TAM,D,FT,AO,31250,4,36.551404038059864,train,36.708473539308656,Other,300,118,1760,T,27000,CO,FM,300
MARKETABILITY,2021-02-12T00:00:00Z,NA,1034,CASTANON J L,HEMINGWAY IAN,118,1430,1,TAM,D,FT,AO,23750,7,36.69091821374812,train,36.551404038059864,Other,300,118,1540,D,31250,AO,FT,300
MARKETABILITY,2021-01-16T00:00:00Z,NA,1007,COA KEIBER J,HEMINGWAY IAN,118,1540,5,TAM,D,FT,N,125000,7,36.36993418773814,train,36.69091821374812,CASTANON J L,300,118,1430,D,23750,AO,FT,300
MARKETABILITY,2020-12-20T00:00:00Z,NA,980,CASTANON J L,HEMINGWAY IAN,118,1430,5,TAM,D,FT,AO,27750,3,37.37064009198927,train,36.36993418773814,COA KEIBER J,300,118,1540,D,125000,N,FT,300
MARKETABILITY,2020-10-14T00:00:00Z,NA,913,COA KEIBER J,HEMINGWAY IAN,120,1320,8,DEL,D,FT,M,30000,1,37.09300728121995,train,37.37064009198927,CASTANON J L,300,118,1430,D,27750,AO,FT,300
MARKSMAN,2021-05-30T00:00:00Z,NA,3026,Other,O'CONNOR ROBERT R II,120,1870,3,MTH,D,SY,A,47500,6,35.3937262885167,train,0,Other,300,0,3000,Other,0,Other,Other,300
MARKSMAN,2021-05-01T00:00:00Z,NA,2997,GARCIA WILMER A,O'CONNOR ROBERT R II,120,1760,4,TAM,T,FM,A,29250,7,37.317300715248265,train,35.3937262885167,Other,300,120,1870,D,47500,A,SY,300
MARKSMAN,2021-02-28T00:00:00Z,NA,2935,GARCIA WILMER A,O'CONNOR ROBERT R II,120,1980,9,TAM,T,FM,A,26250,5,37.3237489632292,train,37.317300715248265,GARCIA WILMER A,300,120,1760,T,29250,A,FM,300
MARKSMAN,2021-01-17T00:00:00Z,NA,2893,CENTENO D E,O'CONNOR ROBERT R II,120,1870,10,TAM,T,FM,A,22750,5,36.94581280788177,train,37.3237489632292,GARCIA WILMER A,300,120,1980,T,26250,A,FM,300
MARKSMAN,2020-12-24T00:00:00Z,NA,2869,CENTENO D E,O'CONNOR ROBERT R II,121,1760,3,TAM,T,FM,A,22750,2,36.91171947093202,train,36.94581280788177,CENTENO D E,300,120,1870,T,22750,A,FM,300
MARKSMAN,2020-11-27T00:00:00Z,NA,2842,CENTENO D E,O'CONNOR ROBERT R II,121,1870,4,TAM,T,FM,A,21250,2,37.36081265872241,train,36.91171947093202,CENTENO D E,300,121,1760,T,22750,A,FM,300
MARKSMAN,2020-10-04T00:00:00Z,NA,2788,GARCIA WILMER A,O'CONNOR ROBERT R II,123,1870,3,MTH,T,FM,AO,48625,3,36.48764666603072,train,37.36081265872241,CENTENO D E,300,121,1870,T,21250,A,FM,300
MARKSMAN,2020-09-13T00:00:00Z,NA,2767,GARCIA WILMER A,O'CONNOR ROBERT R II,123,1870,2,MTH,D,FT,A,47500,3,35.498839907192576,train,36.48764666603072,GARCIA WILMER A,300,123,1870,T,48625,AO,FM,300
MARKSMAN,2020-09-04T00:00:00Z,NA,2758,GARCIA WILMER A,O'CONNOR ROBERT R II,120,1870,1,MTH,D,FT,A,47500,2,36.39391056137013,train,35.498839907192576,GARCIA WILMER A,300,123,1870,D,47500,A,FT,300
MARKSMAN,2020-08-09T00:00:00Z,NA,2732,GARCIA WILMER A,O'CONNOR ROBERT R II,123,1870,2,MTH,T,TF,A,48625,5,37.03524399690163,train,36.39391056137013,GARCIA WILMER A,300,120,1870,D,47500,A,FT,300
MATERIAL WITNESS,2023-07-30T00:00:00Z,NA,1261,FRANCO MANUEL,ATRAS ROB,119,1210,7,SAR,D,FT,S,136500,6,37.471612414837246,train,0,Other,300,0,3000,Other,0,Other,Other,300
MATERIAL WITNESS,2022-10-14T00:00:00Z,NA,972,ORTIZ JOSE L,ATRAS ROB,119,1320,7,BAQ,D,GD,S,95000,6,36.81483501499864,train,37.471612414837246,FRANCO MANUEL,300,119,1210,D,136500,S,FT,300
MCSTEAMY,2023-08-31T00:00:00Z,7,2299,Other,BOUCHER LILITH,120,2640,6,DEL,T,FM,AO,38500,NA,999,test,0,Other,300,0,3000,Other,0,Other,Other,300
MCSTEAMY,2023-08-23T00:00:00Z,NA,2291,ARROYO ANGEL S,BOUCHER LILITH,120,1870,2,DEL,T,FM,AO,39000,9,36.23874940786358,train,999,Other,300,120,2640,T,38500,AO,FM,300
MCSTEAMY,2023-08-07T00:00:00Z,NA,2275,Other,BOUCHER LILITH,122,1760,4,PID,D,FT,A,32000,6,36.35262041805513,train,36.23874940786358,ARROYO ANGEL S,300,120,1870,T,39000,AO,FM,300
MCSTEAMY,2021-10-21T00:00:00Z,NA,1620,BOUCHER R,BOUCHER LILITH,121,1830,6,PID,D,FT,AO,36670,1,36.62246177655629,train,36.35262041805513,Other,300,122,1760,D,32000,A,FT,300
MCSTEAMY,2021-10-14T00:00:00Z,NA,1613,BOUCHER R,BOUCHER LILITH,121,1830,3,PID,D,FT,A,32000,6,36.288723394879476,train,36.62246177655629,BOUCHER R,300,121,1830,D,36670,AO,FT,300
MCSTEAMY,2021-09-23T00:00:00Z,NA,1592,BOUCHER R,BOUCHER LILITH,121,1760,2,PID,D,FT,A,32040,3,37.09810387469084,train,36.288723394879476,BOUCHER R,300,121,1830,D,32000,A,FT,300
MCSTEAMY,2021-09-02T00:00:00Z,NA,1571,BOUCHER R,BOUCHER LILITH,121,1830,1,PID,D,FT,A,40640,2,36.63679962985043,train,37.09810387469084,BOUCHER R,300,121,1760,D,32040,A,FT,300
MCSTEAMY,2021-08-12T00:00:00Z,NA,1550,BOUCHER R,BOUCHER LILITH,121,1830,6,PID,D,FT,A,32000,5,35.999055762471805,train,36.63679962985043,BOUCHER R,300,121,1830,D,40640,A,FT,300
MCSTEAMY,2021-07-21T00:00:00Z,NA,1528,BOUCHER R,BOUCHER LILITH,123,1760,6,PID,D,FT,A,32000,4,35.69657907783838,train,35.999055762471805,BOUCHER R,300,121,1830,D,32000,A,FT,300
MCSTEAMY,2021-07-06T00:00:00Z,NA,1513,WOLFSONT ANDREW,BOUCHER LILITH,120,1870,2,PEN,T,FM,A,28000,7,37.632821723730814,train,35.69657907783838,BOUCHER R,300,123,1760,D,32000,A,FT,300
MCTIGUE,2023-08-02T00:00:00Z,NA,1570,Other,Other,147,3630,7,SAR,T,FM,N,75000,1,33.10446297204512,train,0,Other,300,0,3000,Other,0,Other,Other,300
MCTIGUE,2023-05-06T00:00:00Z,NA,1482,Other,Other,154,3740,5,GRM,T,TF,N,50000,2,30.753768844221106,train,33.10446297204512,Other,300,147,3630,T,75000,N,FM,300
MCTIGUE,2022-08-18T00:00:00Z,NA,1221,*MANNING K J,*BOLGER J S,128,3124,0,KIL,T,YL,N,43019,3,33.22587354409318,train,30.753768844221106,Other,300,154,3740,T,50000,N,TF,300
MCTIGUE,2022-08-10T00:00:00Z,NA,1213,*MANNING K J,*BOLGER J S,129,2750,0,GOW,T,TF,N,21152,3,33.967391304347835,train,33.22587354409318,*MANNING K J,300,128,3124,T,43019,N,YL,300
MCTIGUE,2022-07-11T00:00:00Z,NA,1183,*MANNING K J,*BOLGER J S,135,1782,0,KIL,T,TF,A,19341,2,35.92548787699586,train,33.967391304347835,*MANNING K J,300,129,2750,T,21152,N,TF,300
MCTIGUE,2022-07-07T00:00:00Z,NA,1179,*MANNING K J,*BOLGER J S,138,1760,0,LEP,T,TF,N,21584,3,34.44646445316238,train,35.92548787699586,*MANNING K J,300,135,1782,T,19341,A,TF,300
MCTIGUE,2022-06-25T00:00:00Z,NA,1167,*MANNING K J,*BOLGER J S,125,1760,0,CGH,T,TF,N,49609,2,35.58718861209965,train,34.44646445316238,*MANNING K J,300,138,1760,T,21584,N,TF,300
MCTIGUE,2022-06-12T00:00:00Z,NA,1154,*MANNING K J,*BOLGER J S,132,2090,0,GOW,T,TF,A,17796,4,34.97504704246093,train,35.58718861209965,*MANNING K J,300,125,1760,T,49609,N,TF,300
MCTIGUE,2022-04-02T00:00:00Z,NA,1083,*MANNING K J,*BOLGER J S,131,1540,0,LEP,T,TF,N,44152,8,34.23540919465275,train,34.97504704246093,*MANNING K J,300,132,2090,T,17796,A,TF,300
MCTIGUE,2021-10-23T00:00:00Z,NA,922,Other,*BOLGER J S,127,1760,0,DON,T,SF,G1,271070,6,34.087681090805795,train,34.23540919465275,*MANNING K J,300,131,1540,T,44152,N,TF,300
MERAVIGLIOSO,2023-07-27T00:00:00Z,NA,1595,TORRES JAIME A,DUTROW RICHARD E,114,1430,5,SAR,D,FT,C,42000,2,37.389748178448166,train,0,Other,300,0,3000,Other,0,Other,Other,300
MERAVIGLIOSO,2023-06-16T00:00:00Z,NA,1554,ROSARIO JOEL,DUTROW RICHARD E,125,1320,9,BEL,D,MY,R,65000,4,36.99643738010413,train,37.389748178448166,TORRES JAIME A,300,114,1430,D,42000,C,FT,300
MERAVIGLIOSO,2023-05-20T00:00:00Z,NA,1527,TORRES JAIME A,DUTROW RICHARD E,120,1430,4,BEL,D,SY,R,65000,3,37.109870591220506,train,36.99643738010413,ROSARIO JOEL,300,125,1320,D,65000,R,MY,300
MERAVIGLIOSO,2023-04-23T00:00:00Z,NA,1500,CASTELLANO J J,FERRARO JAMES W,125,1430,4,AQU,D,SY,A,72000,4,36.47586980920314,train,37.109870591220506,TORRES JAIME A,300,120,1430,D,65000,R,SY,300
MERAVIGLIOSO,2023-04-07T00:00:00Z,NA,1484,TORRES JAIME A,FERRARO JAMES W,115,1540,4,AQU,D,FT,G3,150000,6,36.45411410716353,train,36.47586980920314,CASTELLANO J J,300,125,1430,D,72000,A,SY,300
MERAVIGLIOSO,2023-03-25T00:00:00Z,NA,1471,LAPRIDA JEREMY,FERRARO JAMES W,119,1540,2,AQU,D,GD,R,55000,3,35.541013200947766,train,36.45411410716353,TORRES JAIME A,300,115,1540,D,150000,G3,FT,300
MERAVIGLIOSO,2023-03-05T00:00:00Z,NA,1451,LAPRIDA JEREMY,FERRARO JAMES W,120,1430,3,AQU,D,FT,A,72000,3,37.10045662100456,train,35.541013200947766,LAPRIDA JEREMY,300,119,1540,D,55000,R,GD,300
MERAVIGLIOSO,2023-02-18T00:00:00Z,NA,1436,LAPRIDA JEREMY,FERRARO JAMES W,123,1320,5,AQU,D,FT,C,39000,3,37.02687877125617,train,37.10045662100456,LAPRIDA JEREMY,300,120,1430,D,72000,A,FT,300
MERAVIGLIOSO,2023-02-10T00:00:00Z,NA,1428,PEREZ XAVIER,Other,119,1210,1,LRL,D,FT,CO,27080,3,37.488639806119366,train,37.02687877125617,LAPRIDA JEREMY,300,123,1320,D,39000,C,FT,300
MERAVIGLIOSO,2023-01-20T00:00:00Z,NA,1407,PEREZ XAVIER,Other,122,1320,9,LRL,D,FT,CO,27680,8,36.00960256068285,train,37.488639806119366,PEREZ XAVIER,300,119,1210,D,27080,CO,FT,300
MERRY MAKER,2023-08-02T00:00:00Z,NA,2270,Other,KINGSLEY ARCHIBALD J,153,3630,2,SAR,T,FM,N,75000,3,32.7525363917071,train,0,Other,300,0,3000,Other,0,Other,Other,300
MERRY MAKER,2023-05-06T00:00:00Z,NA,2182,Other,KINGSLEY ARCHIBALD J,154,3740,8,GRM,T,TF,A,45000,1,29.906176700547302,train,32.7525363917071,Other,300,153,3630,T,75000,N,FM,300
MERRY MAKER,2022-10-22T00:00:00Z,NA,1986,Other,KINGSLEY ARCHIBALD J,147,3740,1,GRM,T,FM,A,35000,5,30.36075723300393,train,29.906176700547302,Other,300,154,3740,T,45000,A,TF,300
MERRY MAKER,2021-10-23T00:00:00Z,NA,1622,Other,KINGSLEY ARCHIBALD J,150,3740,7,GRM,T,TF,S,25000,1,30.946601941747574,train,30.36075723300393,Other,300,147,3740,T,35000,A,FM,300
MI CASIMIRA,2021-07-24T00:00:00Z,NA,890,MARTINEZ ERASMO,GALVAN BALTAZAR,118,1100,1,DEL,D,FT,M,22000,8,35.44981881203718,train,0,Other,300,0,3000,Other,0,Other,Other,300
MI CASIMIRA,2021-07-08T00:00:00Z,NA,874,MARTINEZ ERASMO,GALVAN BALTAZAR,118,1100,7,DEL,D,FT,M,22000,2,36.33720930232558,train,35.44981881203718,MARTINEZ ERASMO,300,118,1100,D,22000,M,FT,300
MIA BEA STAR,2023-07-13T00:00:00Z,NA,2280,TORRES JAIME A,PERSAUD RANDI,120,1980,2,SAR,D,FT,AO,149500,3,35.44547523192718,train,0,Other,300,0,3000,Other,0,Other,Other,300
MIA BEA STAR,2023-07-02T00:00:00Z,NA,2269,TORRES JAIME A,PERSAUD RANDI,117,1760,4,BEL,D,FT,AO,85000,1,36.76470588235294,train,35.44547523192718,TORRES JAIME A,300,120,1980,D,149500,AO,FT,300
MIA BEA STAR,2023-06-01T00:00:00Z,NA,2238,TORRES JAIME A,PERSAUD RANDI,119,1870,4,BEL,D,FT,AO,85000,4,36.02373328310416,train,36.76470588235294,TORRES JAIME A,300,117,1760,D,85000,AO,FT,300
MIA BEA STAR,2023-05-04T00:00:00Z,NA,2210,GOMEZ JOSE ANTONIO,PERSAUD RANDI,124,1760,8,BEL,D,MY,AO,85000,6,35.892323030907285,train,36.02373328310416,TORRES JAIME A,300,119,1870,D,85000,AO,FT,300
MIA BEA STAR,2023-04-21T00:00:00Z,NA,2197,CASTELLANO J J,PERSAUD RANDI,120,1430,3,AQU,D,FT,AO,74000,6,36.25433812592959,train,35.892323030907285,GOMEZ JOSE ANTONIO,300,124,1760,D,85000,AO,MY,300
MIA BEA STAR,2023-04-02T00:00:00Z,NA,2178,TORRES JAIME A,PERSAUD RANDI,115,1760,2,AQU,D,FT,AO,74000,2,36.11919333801545,train,36.25433812592959,CASTELLANO J J,300,120,1430,D,74000,AO,FT,300
MIA BEA STAR,2023-03-12T00:00:00Z,NA,2157,MARAGH ROMERO RAMSAY,PERSAUD RANDI,118,1760,1,AQU,D,GD,N,100000,4,36.589084256530136,train,36.11919333801545,TORRES JAIME A,300,115,1760,D,74000,AO,FT,300
MIA BEA STAR,2023-02-10T00:00:00Z,NA,2127,GOMEZ JOSE ANTONIO,PERSAUD RANDI,115,1760,2,AQU,D,FT,R,47000,2,34.82635193963432,train,36.589084256530136,MARAGH ROMERO RAMSAY,300,118,1760,D,100000,N,GD,300
MIA BEA STAR,2023-01-19T00:00:00Z,NA,2105,GOMEZ JOSE ANTONIO,PERSAUD RANDI,115,1760,4,AQU,D,GD,AO,74000,2,36.272040302267,train,34.82635193963432,GOMEZ JOSE ANTONIO,300,115,1760,D,47000,R,FT,300
MIA BEA STAR,2022-12-30T00:00:00Z,NA,2085,GOMEZ JOSE ANTONIO,PERSAUD RANDI,116,1760,6,AQU,D,FT,A,75000,1,36.220947781466954,train,36.272040302267,GOMEZ JOSE ANTONIO,300,115,1760,D,74000,AO,GD,300
MICROSECOND,2023-07-27T00:00:00Z,NA,2325,MCCARTHY TREVOR,ENGLEHART JEFFREY S,118,1870,11,SAR,T,FM,C,60000,4,37.48162665360117,train,0,Other,300,0,3000,Other,0,Other,Other,300
MICROSECOND,2023-05-22T00:00:00Z,NA,2259,DAVILA J R JR,ENGLEHART JEFFREY S,121,1320,6,FL,D,FT,A,26700,6,36.33916554508749,train,37.48162665360117,MCCARTHY TREVOR,300,118,1870,T,60000,C,FM,300
MICROSECOND,2023-04-14T00:00:00Z,NA,2221,OLVER MADISON,ENGLEHART JEFFREY S,112,1980,3,AQU,D,FT,AO,74000,7,34.03647365324817,train,36.33916554508749,DAVILA J R JR,300,121,1320,D,26700,A,FT,300
MICROSECOND,2023-01-19T00:00:00Z,NA,2136,FRANCO MANUEL,RODRIGUEZ RUDY R,120,1540,2,AQU,D,GD,C,46000,3,36.687631027253666,train,34.03647365324817,OLVER MADISON,300,112,1980,D,74000,AO,FT,300
MICROSECOND,2022-04-16T00:00:00Z,NA,1858,LEZCANO JOSE,RODRIGUEZ RUDY R,119,1870,4,AQU,t,FM,AO,74000,3,37.17201166180758,train,36.687631027253666,FRANCO MANUEL,300,120,1540,D,46000,C,GD,300
MICROSECOND,2021-08-27T00:00:00Z,NA,1626,ORTIZ JOSE L,PLETCHER TODD A,119,1870,4,SAR,t,FM,N,150000,7,34.78537650054566,train,37.17201166180758,LEZCANO JOSE,300,119,1870,t,74000,AO,FM,300
MICROSECOND,2021-06-05T00:00:00Z,NA,1543,ROSARIO JOEL,PLETCHER TODD A,124,1980,1,BEL,t,FM,AO,94000,8,36.62838021163064,train,34.78537650054566,ORTIZ JOSE L,300,119,1870,t,150000,N,FM,300
MICROSECOND,2021-04-29T00:00:00Z,NA,1506,FRANCO MANUEL,PLETCHER TODD A,124,2200,4,BEL,t,FM,AO,94000,2,36.97009530069011,train,36.62838021163064,ROSARIO JOEL,300,124,1980,t,94000,AO,FM,300
MICROSECOND,2021-01-23T00:00:00Z,NA,1410,SAEZ LUIS,PLETCHER TODD A,120,1870,11,GP,T,FM,AO,51000,1,38.13559322033898,train,36.97009530069011,FRANCO MANUEL,300,124,2200,t,94000,AO,FM,300
MICROSECOND,2020-12-04T00:00:00Z,NA,1360,VELAZQUEZ J R,PLETCHER TODD A,120,1870,6,AQU,T,TF,A,82000,5,36.44245426829268,train,38.13559322033898,SAEZ LUIS,300,120,1870,T,51000,AO,FM,300
MID DAY IMAGE,2023-08-05T00:00:00Z,NA,2699,ORTIZ JOSE L,JACOBSON DAVID,120,1870,8,SAR,t,YL,N,135000,8,36.105342646781196,train,0,Other,300,0,3000,Other,0,Other,Other,300
MID DAY IMAGE,2023-07-22T00:00:00Z,NA,2685,CASTILLO ISAAC,JACOBSON DAVID,122,1210,2,MTH,T,FM,N,108000,3,40.02911208151382,train,36.105342646781196,ORTIZ JOSE L,300,120,1870,t,135000,N,YL,300
MID DAY IMAGE,2023-07-01T00:00:00Z,NA,2664,CRUZ ANGEL,JACOBSON DAVID,122,1320,1,LRL,T,TF,N,100000,3,37.53127606338616,train,40.02911208151382,CASTILLO ISAAC,300,122,1210,T,108000,N,FM,300
MID DAY IMAGE,2023-06-01T00:00:00Z,NA,2634,ORTIZ IRAD JR,JACOBSON DAVID,123,1320,1,BEL,T,FM,AO,105000,1,39.53147877013177,train,37.53127606338616,CRUZ ANGEL,300,122,1320,T,100000,N,TF,300
MID DAY IMAGE,2023-04-13T00:00:00Z,NA,2585,CRUZ ANGEL,JACOBSON DAVID,123,1210,4,LRL,T,FM,AO,62300,1,40.78773895847067,train,39.53147877013177,ORTIZ IRAD JR,300,123,1320,T,105000,AO,FM,300
MID DAY IMAGE,2022-12-07T00:00:00Z,NA,2458,MENA RAUL E,CARVAJAL LUIS JR,121,1870,3,TAM,T,FM,AO,28000,1,38.31897415347626,train,40.78773895847067,CRUZ ANGEL,300,123,1210,T,62300,AO,FM,300
MID DAY IMAGE,2022-08-14T00:00:00Z,NA,2343,RODRIGUEZ ANGEL A,CARVAJAL LUIS JR,118,1870,4,MTH,T,FM,N,100000,6,37.22627737226278,train,38.31897415347626,MENA RAUL E,300,121,1870,T,28000,AO,FM,300
MID DAY IMAGE,2022-07-03T00:00:00Z,NA,2301,RODRIGUEZ ANGEL A,CARVAJAL LUIS JR,120,1870,4,MTH,T,FM,R,28100,2,38.22324372938943,train,37.22627737226278,RODRIGUEZ ANGEL A,300,118,1870,T,100000,N,FM,300
MID DAY IMAGE,2022-05-28T00:00:00Z,NA,2265,LAPRIDA JEREMY,CARVAJAL LUIS JR,118,1870,7,MTH,T,TF,N,106000,9,37.33528550512445,train,38.22324372938943,RODRIGUEZ ANGEL A,300,120,1870,T,28100,R,FM,300
MID DAY IMAGE,2022-04-02T00:00:00Z,NA,2209,LOPEZ PASCACIO,CARVAJAL LUIS JR,118,2640,2,GP,T,FM,G2,200000,6,36.2756952841596,train,37.33528550512445,LAPRIDA JEREMY,300,118,1870,T,106000,N,TF,300
MIDNIGHT RODEO,2017-07-10T00:00:00Z,NA,1213,MARTINEZ ERASMO,PARRA HERNAN,119,1320,2,DEL,D,FT,S,34000,3,37.48438150770512,train,0,Other,300,0,3000,Other,0,Other,Other,300
MIDNIGHT RODEO,2017-06-21T00:00:00Z,NA,1194,MARTINEZ ERASMO,PARRA HERNAN,118,1650,3,DEL,T,FM,S,34000,7,36.427415002698325,train,37.48438150770512,MARTINEZ ERASMO,300,119,1320,D,34000,S,FT,300
MIDNIGHT RODEO,2017-06-07T00:00:00Z,NA,1180,MARTINEZ ERASMO,PARRA HERNAN,122,1320,6,DEL,D,FT,S,34000,5,36.95086902969756,train,36.427415002698325,MARTINEZ ERASMO,300,118,1650,T,34000,S,FM,300
MIDNIGHT RODEO,2017-05-07T00:00:00Z,NA,1149,MARTINEZ ERASMO,PARRA HERNAN,122,1320,4,TAM,D,FT,M,13700,2,37.07772589947816,train,36.95086902969756,MARTINEZ ERASMO,300,122,1320,D,34000,S,FT,300
MIDNIGHT RODEO,2017-04-22T00:00:00Z,NA,1134,MARTINEZ ERASMO,PARRA HERNAN,122,1210,5,TAM,D,FT,M,15200,8,37.471612414837246,train,37.07772589947816,MARTINEZ ERASMO,300,122,1320,D,13700,M,FT,300
MIDTOWN ROSE,2023-06-23T00:00:00Z,NA,2656,LOPEZ PASCACIO,MOORE MICHAEL M,124,1320,4,MTH,D,FT,C,30000,1,37.57305872529919,train,0,Other,300,0,3000,Other,0,Other,Other,300
MIDTOWN ROSE,2023-05-31T00:00:00Z,NA,2633,HERNANDEZ ANDY,MOORE MICHAEL M,120,1320,3,PEN,D,FT,AO,28900,4,37.24651676093254,train,37.57305872529919,LOPEZ PASCACIO,300,124,1320,D,30000,C,FT,300
MIDTOWN ROSE,2023-05-02T00:00:00Z,NA,2604,HERNANDEZ ANDY,MOORE MICHAEL M,123,1430,1,PRX,D,FT,C,34000,6,36.031042128603104,train,37.24651676093254,HERNANDEZ ANDY,300,120,1320,D,28900,AO,FT,300
MIDTOWN ROSE,2023-04-18T00:00:00Z,NA,2590,HERNANDEZ ANDY,MOORE MICHAEL M,123,1320,4,PRX,D,FT,AO,56000,5,35.54970375246872,train,36.031042128603104,HERNANDEZ ANDY,300,123,1430,D,34000,C,FT,300
MIDTOWN ROSE,2023-03-02T00:00:00Z,NA,2543,HERNANDEZ ANDY,MOORE MICHAEL M,120,1320,5,PEN,D,FT,AO,28900,2,38.11405985319029,train,35.54970375246872,HERNANDEZ ANDY,300,123,1320,D,56000,AO,FT,300
MIDTOWN ROSE,2022-12-12T00:00:00Z,NA,2463,HERNANDEZ ANDY,MOORE MICHAEL M,121,1430,4,PRX,D,FT,AO,58000,7,36.22291021671827,train,38.11405985319029,HERNANDEZ ANDY,300,120,1320,D,28900,AO,FT,300
MIDTOWN ROSE,2022-11-13T00:00:00Z,NA,2434,HERNANDEZ ANDY,MOORE MICHAEL M,122,1430,1,AQU,D,GD,A,90000,8,36.23637264618434,train,36.22291021671827,HERNANDEZ ANDY,300,121,1430,D,58000,AO,FT,300
MIDTOWN ROSE,2022-10-24T00:00:00Z,NA,2414,HERNANDEZ ANDY,MOORE MICHAEL M,121,1320,6,PRX,D,SY,AO,47000,3,37.55737932953123,train,36.23637264618434,HERNANDEZ ANDY,300,122,1430,D,90000,A,GD,300
MIDTOWN ROSE,2022-09-06T00:00:00Z,NA,2366,LOPEZ PASCACIO,MOSCO ROBERT,121,1320,7,PRX,D,SY,C,30000,1,37.900056148231336,train,37.55737932953123,HERNANDEZ ANDY,300,121,1320,D,47000,AO,SY,300
MIDTOWN ROSE,2022-08-20T00:00:00Z,NA,2349,LOPEZ PASCACIO,MOSCO ROBERT,120,1210,2,MTH,D,FT,R,33000,2,38.647720174890694,train,37.900056148231336,LOPEZ PASCACIO,300,121,1320,D,30000,C,SY,300
MILLIE JEAN,2023-02-18T00:00:00Z,NA,1099,Other,Other,118,1100,1,GP,T,FM,S,84000,3,39.55000878889084,train,0,Other,300,0,3000,Other,0,Other,Other,300
MISCHIEF JOKE,2023-07-28T00:00:00Z,NA,893,ORTIZ JOSE L,MAKER MICHAEL J,119,1320,7,SAR,D,FT,S,88000,2,37.620175560819284,train,0,Other,300,0,3000,Other,0,Other,Other,300
MISCHIEF JOKE,2023-06-23T00:00:00Z,NA,858,ORTIZ JOSE L,MAKER MICHAEL J,119,1100,8,BEL,D,FT,S,75000,2,38.05818673883627,train,37.620175560819284,ORTIZ JOSE L,300,119,1320,D,88000,S,FT,300
MISCHIEF JOKE,2023-05-12T00:00:00Z,NA,816,ORTIZ JOSE L,MAKER MICHAEL J,119,1100,3,BEL,D,FT,S,75000,3,38.103302286198144,train,38.05818673883627,ORTIZ JOSE L,300,119,1100,D,75000,S,FT,300
MISCHIEF JOKE,2023-04-07T00:00:00Z,NA,781,Other,Other,119,990,5,KEE,D,FT,S,80000,2,37.900056148231336,train,38.103302286198144,ORTIZ JOSE L,300,119,1100,D,75000,S,FT,300
MISS DEPLORABLE,2017-08-09T00:00:00Z,NA,878,CHIAPPE R,GALVAN BALTAZAR,116,1210,5,DEL,D,FT,N,50000,6,37.82090464547677,train,0,Other,300,0,3000,Other,0,Other,Other,300
MISSION HILL,2023-07-21T00:00:00Z,NA,1162,ROSARIO JOEL,MOTT WILLIAM I,118,1760,2,SAR,D,FT,S,88000,2,36.1954554594812,train,0,Other,300,0,3000,Other,0,Other,Other,300
MISSION HILL,2023-06-25T00:00:00Z,NA,1136,ALVARADO JUNIOR,MOTT WILLIAM I,118,1320,7,BEL,t,FM,S,75000,6,38.854511440495045,train,36.1954554594812,ROSARIO JOEL,300,118,1760,D,88000,S,FT,300
MISTER MISTER,2021-07-21T00:00:00Z,NA,1954,GREEN AUBRIE,MANCHIO LINDA L,124,1320,3,DEL,D,FT,C,14000,3,36.7047308319739,train,0,Other,300,0,3000,Other,0,Other,Other,300
MISTER MISTER,2020-11-26T00:00:00Z,NA,1717,Other,MANCHIO LINDA L,122,1540,6,CT,D,FT,C,11000,6,34.8605577689243,train,36.7047308319739,GREEN AUBRIE,300,124,1320,D,14000,C,FT,300
